0.999861,-0.014177,-0.008812,0.008426,-0.027066,0.999598,-0.014410,-0.999533,-0.026943,
-19.025446,190.615643,-13.385264,
0.019636,0.999238,0.033729,0.660211,-0.038294,0.750104,0.750824,0.007539,-0.660460,
17.929892,-170.142749,-374.466225,
