0.999930,-0.011808,0.001053,-0.001232,-0.015159,0.999884,-0.011790,-0.999815,-0.015172,
-24.771810,195.970865,-20.350053,
0.015516,0.999875,0.002871,0.656856,-0.012358,0.753915,0.753857,-0.009812,-0.656966,
19.390640,-163.640862,-376.260995,
