0.999964,-0.006616,0.005368,-0.005427,-0.009016,0.999945,-0.006567,-0.999937,-0.009052,
-26.609932,201.908541,-26.461317,
0.000636,0.990928,0.134394,0.731335,-0.092120,0.675769,0.682019,0.097857,-0.724758,
20.442447,-192.946235,-350.357328,
